date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
11.2001,w,CHN,105,01.04.1985,47.54,0,85,*88,80,85,1,190,1,GAO Wei,105,1,*114,*114,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,NGR,100,17.11.1984,47.84,1,75,*77.5,70,75,5,175,2,UDOH Blessed,95,2,100,*100,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,TPE,95,05.12.1980,47.46,2,75,*77.5,*75,75,4,170,3,CHEN Han-Tung,95,3,*100,*100,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,ESP,92.5,20.04.1983,47.44,3,75,75,72.5,*75,3,167.5,4,PERIS Revert Gema,85,4,92.5,90,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,VEN,90,03.07.1970,48.00,4,77.5,77.5,70,75,2,167.5,8,ARCILA Remigia,*90,5,90,*90,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,RUS,90,29.08.1979,47.78,5,72.5,*77.5,67.5,72.5,6,162.5,7,ULYANOVA Svetlana,90,6,*95,*95,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,FRA,90,01.01.1977,47.50,6,67.5,*70,65,67.5,9,157.5,5,RICHARD Sabryna,85,7,90,87.5,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,IND,90,05.07.1980,47.72,7,67.5,*70,67.5,*70,11,157.5,6,TIKINA Gopal Tikina,87.5,8,90,*90,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,RUS,85,01.01.1974,47.92,8,70,*72.5,65,70,7,155,11,POPOVA Snejanna,85,9,*87.5,*87.5,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,MEX,85,11.12.1981,47.50,9,67.5,*72.5,*67.5,67.5,10,152.5,10,GRACIA Betsabe,85,10,*90,*90,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,CAN,85,28.08.1978,47.40,10,65,65,62.5,*65,12,150,9,TURCOTTE Karine,80,11,85,82.5,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
11.2001,w,ESP,80,22.06.1982,47.30,11,67.5,67.5,*67.5,*67.5,8,147.5,12,TOCINO Maria Jose,75,12,*82.5,80,48,71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS
